player,position,position_id,date,team,opp,start
25,Jorginho,M,4,Apr 28,CHE,@MUN,1
26,Jorginho,M,4,May 1,CHE,@EVE,1
0,Mateo Kovacic,M,4,Aug 14,CHE,CRY,1
1,Mateo Kovacic,M,4,Aug 22,CHE,@ARS,1
2,Mateo Kovacic,M,4,Aug 28,CHE,@LIV,0
3,Mateo Kovacic,M,4,Sep 11,CHE,AVL,1
4,Mateo Kovacic,M,4,Sep 19,CHE,@TOT,1
5,Mateo Kovacic,M,4,Sep 25,CHE,MCI,1
6,Mateo Kovacic,M,4,Oct 2,CHE,SOU,1
7,Mateo Kovacic,M,4,Oct 16,CHE,@BRF,1
8,Mateo Kovacic,M,4,Oct 23,CHE,NOR,1
9,Mateo Kovacic,M,4,Dec 19,CHE,@WOL,0
10,Mateo Kovacic,M,4,Dec 26,CHE,@AVL,0
11,Mateo Kovacic,M,4,Dec 29,CHE,BHA,1
12,Mateo Kovacic,M,4,Jan 2,CHE,LIV,1
13,Mateo Kovacic,M,4,Jan 15,CHE,@MCI,1
14,Mateo Kovacic,M,4,Jan 18,CHE,@BHA,0
15,Mateo Kovacic,M,4,Jan 23,CHE,TOT,1
16,Mateo Kovacic,M,4,Feb 19,CHE,@CRY,0
17,Mateo Kovacic,M,4,Mar 5,CHE,@BUR,0
18,Mateo Kovacic,M,4,Mar 10,CHE,@NOR,1
19,Mateo Kovacic,M,4,Mar 13,CHE,NEW,0
20,Mateo Kovacic,M,4,Apr 2,CHE,BRF,0
21,Mateo Kovacic,M,4,Apr 9,CHE,@SOU,1
22,Mateo Kovacic,M,4,May 1,CHE,@EVE,0
0,Ngolo Kante,M,4,Aug 22,CHE,@ARS,0
1,Ngolo Kante,M,4,Aug 28,CHE,@LIV,1
2,Ngolo Kante,M,4,Sep 19,CHE,@TOT,0
3,Ngolo Kante,M,4,Sep 25,CHE,MCI,1
4,Ngolo Kante,M,4,Oct 16,CHE,@BRF,1
5,Ngolo Kante,M,4,Oct 30,CHE,@NEW,1
6,Ngolo Kante,M,4,Nov 6,CHE,BUR,1
7,Ngolo Kante,M,4,Nov 20,CHE,@LEI,1
8,Ngolo Kante,M,4,Dec 19,CHE,@WOL,1
9,Ngolo Kante,M,4,Dec 26,CHE,@AVL,1
10,Ngolo Kante,M,4,Dec 29,CHE,BHA,0
11,Ngolo Kante,M,4,Jan 2,CHE,LIV,1
12,Ngolo Kante,M,4,Jan 15,CHE,@MCI,1
13,Ngolo Kante,M,4,Jan 18,CHE,@BHA,1
14,Ngolo Kante,M,4,Jan 23,CHE,TOT,0
15,Ngolo Kante,M,4,Feb 19,CHE,@CRY,1
16,Ngolo Kante,M,4,Mar 5,CHE,@BUR,1
17,Ngolo Kante,M,4,Mar 10,CHE,@NOR,0
18,Ngolo Kante,M,4,Mar 13,CHE,NEW,1
19,Ngolo Kante,M,4,Apr 2,CHE,BRF,1
20,Ngolo Kante,M,4,Apr 9,CHE,@SOU,1
21,Ngolo Kante,M,4,Apr 20,CHE,ARS,1
22,Ngolo Kante,M,4,Apr 24,CHE,WHU,1
23,Ngolo Kante,M,4,Apr 28,CHE,@MUN,1
0,Saul Niguez,M,4,Sep 11,CHE,AVL,1
1,Saul Niguez,M,4,Oct 30,CHE,@NEW,0
2,Saul Niguez,M,4,Dec 1,CHE,@WAT,1
3,Saul Niguez,M,4,Dec 16,CHE,EVE,0
4,Saul Niguez,M,4,Dec 19,CHE,@WOL,0
5,Saul Niguez,M,4,Jan 23,CHE,TOT,0
6,Saul Niguez,M,4,Mar 5,CHE,@BUR,1
7,Saul Niguez,M,4,Mar 10,CHE,@NOR,1
0,Ruben Loftus-Cheek,M,4,Sep 25,CHE,MCI,0
1,Ruben Loftus-Cheek,M,4,Oct 2,CHE,SOU,1
2,Ruben Loftus-Cheek,M,4,Oct 16,CHE,@BRF,1
3,Ruben Loftus-Cheek,M,4,Oct 23,CHE,NOR,0
4,Ruben Loftus-Cheek,M,4,Oct 30,CHE,@NEW,0
5,Ruben Loftus-Cheek,M,4,Nov 6,CHE,BUR,0
6,Ruben Loftus-Cheek,M,4,Nov 20,CHE,@LEI,0
7,Ruben Loftus-Cheek,M,4,Nov 28,CHE,MUN,1
8,Ruben Loftus-Cheek,M,4,Dec 1,CHE,@WAT,1
9,Ruben Loftus-Cheek,M,4,Dec 4,CHE,@WHU,1
10,Ruben Loftus-Cheek,M,4,Dec 11,CHE,LEE,1
11,Ruben Loftus-Cheek,M,4,Dec 16,CHE,EVE,1
12,Ruben Loftus-Cheek,M,4,Feb 19,CHE,@CRY,0
13,Ruben Loftus-Cheek,M,4,Mar 5,CHE,@BUR,0
14,Ruben Loftus-Cheek,M,4,Mar 10,CHE,@NOR,0
15,Ruben Loftus-Cheek,M,4,Apr 2,CHE,BRF,1
16,Ruben Loftus-Cheek,M,4,Apr 9,CHE,@SOU,1
17,Ruben Loftus-Cheek,M,4,Apr 20,CHE,ARS,1
18,Ruben Loftus-Cheek,M,4,Apr 24,CHE,WHU,1
19,Ruben Loftus-Cheek,M,4,Apr 28,CHE,@MUN,0
20,Ruben Loftus-Cheek,M,4,May 1,CHE,@EVE,1
0,Ross Barkley,M,4,Oct 2,CHE,SOU,0
1,Ross Barkley,M,4,Oct 23,CHE,NOR,0
2,Ross Barkley,M,4,Oct 30,CHE,@NEW,0
3,Ross Barkley,M,4,Nov 6,CHE,BUR,1
4,Ross Barkley,M,4,Dec 16,CHE,EVE,0
0,Kai Havertz,M,4,Aug 14,CHE,CRY,0
1,Kai Havertz,M,4,Aug 22,CHE,@ARS,1
2,Kai Havertz,M,4,Aug 28,CHE,@LIV,1
3,Kai Havertz,M,4,Sep 11,CHE,AVL,1
4,Kai Havertz,M,4,Sep 19,CHE,@TOT,1
5,Kai Havertz,M,4,Sep 25,CHE,MCI,0
6,Kai Havertz,M,4,Oct 16,CHE,@BRF,0
7,Kai Havertz,M,4,Oct 23,CHE,NOR,1
8,Kai Havertz,M,4,Oct 30,CHE,@NEW,1
9,Kai Havertz,M,4,Nov 6,CHE,BUR,1
10,Kai Havertz,M,4,Nov 20,CHE,@LEI,1
11,Kai Havertz,"M,F",5,Dec 1,CHE,@WAT,1
12,Kai Havertz,"M,F",5,Dec 4,CHE,@WHU,1
13,Kai Havertz,"M,F",5,Dec 11,CHE,LEE,1
14,Kai Havertz,"M,F",5,Jan 2,CHE,LIV,1
15,Kai Havertz,"M,F",5,Jan 18,CHE,@BHA,0
16,Kai Havertz,"M,F",5,Feb 19,CHE,@CRY,1
17,Kai Havertz,"M,F",5,Mar 5,CHE,@BUR,1
18,Kai Havertz,"M,F",5,Mar 10,CHE,@NOR,1
19,Kai Havertz,"M,F",5,Mar 13,CHE,NEW,1
20,Kai Havertz,"M,F",5,Apr 2,CHE,BRF,1
21,Kai Havertz,"M,F",5,Apr 9,CHE,@SOU,1
22,Kai Havertz,"M,F",5,Apr 20,CHE,ARS,0
23,Kai Havertz,"M,F",5,Apr 24,CHE,WHU,1
24,Kai Havertz,"M,F",5,Apr 28,CHE,@MUN,1
25,Kai Havertz,"M,F",5,May 1,CHE,@EVE,1
0,Callum Hudson-Odoi,"M,F",5,Sep 11,CHE,AVL,1
1,Callum Hudson-Odoi,"M,F",5,Oct 2,CHE,SOU,1
2,Callum Hudson-Odoi,"M,F",5,Oct 23,CHE,NOR,1
3,Callum Hudson-Odoi,"M,F",5,Oct 30,CHE,@NEW,1
4,Callum Hudson-Odoi,"M,F",5,Nov 6,CHE,BUR,1
5,Callum Hudson-Odoi,"M,F",5,Nov 20,CHE,@LEI,1
6,Callum Hudson-Odoi,"M,F",5,Nov 28,CHE,MUN,1
7,Callum Hudson-Odoi,"M,F",5,Dec 4,CHE,@WHU,0
8,Callum Hudson-Odoi,"M,F",5,Dec 11,CHE,LEE,0
9,Callum Hudson-Odoi,"M,F",5,Dec 26,CHE,@AVL,1
10,Callum Hudson-Odoi,"M,F",5,Dec 29,CHE,BHA,1
11,Callum Hudson-Odoi,"M,F",5,Jan 2,CHE,LIV,0
12,Callum Hudson-Odoi,"M,F",5,Jan 15,CHE,@MCI,0
13,Callum Hudson-Odoi,"M,F",5,Jan 18,CHE,@BHA,1
14,Callum Hudson-Odoi,"M,F",5,Jan 23,CHE,TOT,1
0,Mason Mount,"M,F",5,Aug 14,CHE,CRY,1
1,Mason Mount,"M,F",5,Aug 22,CHE,@ARS,1
2,Mason Mount,"M,F",5,Aug 28,CHE,@LIV,1
3,Mason Mount,"M,F",5,Sep 19,CHE,@TOT,1
4,Mason Mount,"M,F",5,Oct 2,CHE,SOU,0
5,Mason Mount,"M,F",5,Oct 16,CHE,@BRF,0
6,Mason Mount,"M,F",5,Oct 23,CHE,NOR,1
7,Mason Mount,"M,F",5,Nov 6,CHE,BUR,0
8,Mason Mount,"M,F",5,Nov 20,CHE,@LEI,1
9,Mason Mount,"M,F",5,Nov 28,CHE,MUN,0
10,Mason Mount,"M,F",5,Dec 1,CHE,@WAT,1
11,Mason Mount,"M,F",5,Dec 4,CHE,@WHU,1
12,Mason Mount,"M,F",5,Dec 11,CHE,LEE,1
13,Mason Mount,"M,F",5,Dec 16,CHE,EVE,1
14,Mason Mount,"M,F",5,Dec 19,CHE,@WOL,1
15,Mason Mount,"M,F",5,Dec 26,CHE,@AVL,1
16,Mason Mount,"M,F",5,Dec 29,CHE,BHA,1
17,Mason Mount,"M,F",5,Jan 2,CHE,LIV,1
18,Mason Mount,"M,F",5,Jan 15,CHE,@MCI,0
19,Mason Mount,"M,F",5,Jan 18,CHE,@BHA,1
20,Mason Mount,"M,F",5,Jan 23,CHE,TOT,1
21,Mason Mount,"M,F",5,Mar 5,CHE,@BUR,1
22,Mason Mount,"M,F",5,Mar 10,CHE,@NOR,1
23,Mason Mount,"M,F",5,Mar 13,CHE,NEW,1
24,Mason Mount,"M,F",5,Apr 2,CHE,BRF,1
25,Mason Mount,"M,F",5,Apr 9,CHE,@SOU,1
26,Mason Mount,"M,F",5,Apr 20,CHE,ARS,1
27,Mason Mount,"M,F",5,Apr 24,CHE,WHU,1
28,Mason Mount,"M,F",5,Apr 28,CHE,@MUN,1
29,Mason Mount,"M,F",5,May 1,CHE,@EVE,1
0,Christian Pulisic,"M,F",5,Aug 14,CHE,CRY,1
1,Christian Pulisic,"M,F",5,Nov 6,CHE,BUR,0
2,Christian Pulisic,"M,F",5,Nov 20,CHE,@LEI,0
3,Christian Pulisic,"M,F",5,Nov 28,CHE,MUN,0
4,Christian Pulisic,"M,F",5,Dec 1,CHE,@WAT,1
5,Christian Pulisic,"M,F",5,Dec 4,CHE,@WHU,0
6,Christian Pulisic,"M,F",5,Dec 16,CHE,EVE,1
7,Christian Pulisic,"M,F",5,Dec 19,CHE,@WOL,1
8,Christian Pulisic,"M,F",5,Dec 26,CHE,@AVL,1
9,Christian Pulisic,"M,F",5,Dec 29,CHE,BHA,1
10,Christian Pulisic,"M,F",5,Jan 2,CHE,LIV,1
11,Christian Pulisic,"M,F",5,Jan 15,CHE,@MCI,1
12,Christian Pulisic,"M,F",5,Feb 19,CHE,@CRY,1
13,Christian Pulisic,"M,F",5,Mar 5,CHE,@BUR,1
14,Christian Pulisic,"M,F",5,Mar 13,CHE,NEW,0
15,Christian Pulisic,"M,F",5,Apr 9,CHE,@SOU,0
16,Christian Pulisic,"M,F",5,Apr 24,CHE,WHU,0
17,Christian Pulisic,"M,F",5,Apr 28,CHE,@MUN,0
18,Christian Pulisic,"M,F",5,May 1,CHE,@EVE,0
0,Hakim Ziyech,"M,F",5,Aug 22,CHE,@ARS,0
1,Hakim Ziyech,"M,F",5,Sep 11,CHE,AVL,1
2,Hakim Ziyech,"M,F",5,Oct 23,CHE,NOR,0
3,Hakim Ziyech,"M,F",5,Oct 30,CHE,@NEW,1
4,Hakim Ziyech,"M,F",5,Nov 20,CHE,@LEI,0
5,Hakim Ziyech,"M,F",5,Nov 28,CHE,MUN,1
6,Hakim Ziyech,"M,F",5,Dec 1,CHE,@WAT,0
7,Hakim Ziyech,"M,F",5,Dec 4,CHE,@WHU,1
8,Hakim Ziyech,"M,F",5,Dec 16,CHE,EVE,1
9,Hakim Ziyech,"M,F",5,Dec 19,CHE,@WOL,1
10,Hakim Ziyech,"M,F",5,Jan 15,CHE,@MCI,1
11,Hakim Ziyech,"M,F",5,Jan 18,CHE,@BHA,1
12,Hakim Ziyech,"M,F",5,Jan 23,CHE,TOT,1
13,Hakim Ziyech,"M,F",5,Feb 19,CHE,@CRY,1
14,Hakim Ziyech,"M,F",5,Mar 13,CHE,NEW,1
15,Hakim Ziyech,"M,F",5,Apr 2,CHE,BRF,1
16,Hakim Ziyech,"M,F",5,Apr 9,CHE,@SOU,0
17,Hakim Ziyech,"M,F",5,Apr 20,CHE,ARS,0
18,Hakim Ziyech,"M,F",5,Apr 24,CHE,WHU,0
19,Hakim Ziyech,"M,F",5,May 1,CHE,@EVE,0
0,Timo Werner,F,6,Aug 14,CHE,CRY,1
1,Timo Werner,F,6,Aug 22,CHE,@ARS,0
2,Timo Werner,F,6,Sep 11,CHE,AVL,0
3,Timo Werner,F,6,Sep 19,CHE,@TOT,0
4,Timo Werner,F,6,Sep 25,CHE,MCI,1
5,Timo Werner,F,6,Oct 2,CHE,SOU,1
6,Timo Werner,F,6,Oct 16,CHE,@BRF,1
7,Timo Werner,F,6,Nov 28,CHE,MUN,1
8,Timo Werner,F,6,Dec 11,CHE,LEE,1
9,Timo Werner,F,6,Jan 15,CHE,@MCI,0
10,Timo Werner,F,6,Jan 18,CHE,@BHA,0
11,Timo Werner,F,6,Mar 5,CHE,@BUR,0
12,Timo Werner,F,6,Mar 10,CHE,@NOR,1
13,Timo Werner,F,6,Mar 13,CHE,NEW,1
14,Timo Werner,F,6,Apr 2,CHE,BRF,1
15,Timo Werner,F,6,Apr 9,CHE,@SOU,1
16,Timo Werner,F,6,Apr 20,CHE,ARS,1
17,Timo Werner,F,6,Apr 24,CHE,WHU,1
18,Timo Werner,F,6,Apr 28,CHE,@MUN,1
19,Timo Werner,F,6,May 1,CHE,@EVE,1
0,Romelu Lukaku,F,6,Aug 22,CHE,@ARS,1
1,Romelu Lukaku,F,6,Aug 28,CHE,@LIV,1
2,Romelu Lukaku,F,6,Sep 11,CHE,AVL,1
3,Romelu Lukaku,F,6,Sep 19,CHE,@TOT,1
4,Romelu Lukaku,F,6,Sep 25,CHE,MCI,1
5,Romelu Lukaku,F,6,Oct 2,CHE,SOU,1
6,Romelu Lukaku,F,6,Oct 16,CHE,@BRF,1
7,Romelu Lukaku,F,6,Nov 28,CHE,MUN,0
8,Romelu Lukaku,F,6,Dec 1,CHE,@WAT,0
9,Romelu Lukaku,F,6,Dec 4,CHE,@WHU,0
10,Romelu Lukaku,F,6,Dec 11,CHE,LEE,0
11,Romelu Lukaku,F,6,Dec 26,CHE,@AVL,0
12,Romelu Lukaku,F,6,Dec 29,CHE,BHA,1
13,Romelu Lukaku,F,6,Jan 15,CHE,@MCI,1
14,Romelu Lukaku,F,6,Jan 18,CHE,@BHA,1
15,Romelu Lukaku,F,6,Jan 23,CHE,TOT,1
16,Romelu Lukaku,F,6,Feb 19,CHE,@CRY,1
17,Romelu Lukaku,F,6,Mar 10,CHE,@NOR,0
18,Romelu Lukaku,F,6,Mar 13,CHE,NEW,0
19,Romelu Lukaku,F,6,Apr 2,CHE,BRF,0
20,Romelu Lukaku,F,6,Apr 20,CHE,ARS,1
21,Romelu Lukaku,F,6,Apr 24,CHE,WHU,0
22,Romelu Lukaku,F,6,Apr 28,CHE,@MUN,0
